num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
4568,2022,25,13,12:00 a 17:59,Tarde,Mayo,Miercoles,Baja Verapaz,Salamá,Ignorado,Hombre,60,60-64,60 y más,60 - 64,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Lesionado,Internado
4569,2022,26,20,18:00 a 23:59,Noche,Mayo,Jueves,Guatemala,San José Pinula,Ignorado,Hombre,57,55-59,55-59,55 - 59,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Lesionado,Internado
4570,2022,26,22,18:00 a 23:59,Noche,Mayo,Jueves,Guatemala,Guatemala,7,Hombre,30,30-34,30-34,30 - 34,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Lesionado,Internado
4571,2022,26,21,18:00 a 23:59,Noche,Mayo,Jueves,Retalhuleu,Retalhuleu,Ignorado,Mujer,38,35-39,35-39,35 - 39,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Atropello,Lesionado,Internado
4572,2022,26,21,18:00 a 23:59,Noche,Mayo,Jueves,Retalhuleu,Retalhuleu,Ignorado,Hombre,10,Menor de 15,Menor de 15,10 - 14,Menor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Atropello,Lesionado,Internado
4573,2022,26,21,18:00 a 23:59,Noche,Mayo,Jueves,Retalhuleu,Retalhuleu,Ignorado,Hombre,5,Menor de 15,Menor de 15,5 - 9,Menor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Atropello,Lesionado,Internado
4574,2022,26,16,12:00 a 17:59,Tarde,Mayo,Jueves,Baja Verapaz,Purulhá,Ignorado,Hombre,38,35-39,35-39,35 - 39,Mayor,Pick up,Toyota,Blanco,2013,2010-2019,Atropello,Lesionado,Internado
4575,2022,26,7,06:00 a 11:59,Mañana,Mayo,Jueves,Izabal,Morales,Ignorado,Hombre,65,65-69,60 y más,65 - 69,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Fallecido,No internado
4576,2022,27,2,00:00 a 05:59,Mañana,Mayo,Viernes,Guatemala,Guatemala,3,Hombre,40,40-44,40-44,40 - 44,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Atropello,Lesionado,Internado
4577,2022,27,6,06:00 a 11:59,Mañana,Mayo,Viernes,Guatemala,Guatemala,5,Hombre,55,55-59,55-59,55 - 59,Mayor,Motocicleta,Hero Hunk,Negro,2018,2010-2019,Atropello,Lesionado,Internado
4578,2022,27,6,06:00 a 11:59,Mañana,Mayo,Viernes,Guatemala,Guatemala,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Hero Hunk,Negro,2018,2010-2019,Atropello,Lesionado,Internado
4579,2022,27,7,06:00 a 11:59,Mañana,Mayo,Viernes,Escuintla,Escuintla,Ignorado,Hombre,73,70-74,60 y más,70 - 74,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Fallecido,No internado
4580,2022,28,13,12:00 a 17:59,Tarde,Mayo,Sabado,Guatemala,Guatemala,11,Hombre,35,35-39,35-39,35 - 39,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Fallecido,No internado
4581,2022,28,19,18:00 a 23:59,Noche,Mayo,Sabado,Guatemala,Villa Nueva,4,Mujer,50,50-54,50-54,50 - 54,Mayor,Automóvil,Ignorado,Negro,Ignorado,Ignorado,Atropello,Lesionado,No internado
4582,2022,28,17,12:00 a 17:59,Tarde,Mayo,Sabado,Zacapa,Zacapa,Ignorado,Mujer,55,55-59,55-59,55 - 59,Mayor,Motocicleta,Yamaha,Azul,2022,2020-2029,Atropello,Lesionado,Internado
4583,2022,28,18,18:00 a 23:59,Noche,Mayo,Sabado,Santa Rosa,Barberena,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Honda,Azul,2017,2010-2019,Atropello,Lesionado,No internado
4584,2022,28,18,18:00 a 23:59,Noche,Mayo,Sabado,Santa Rosa,Barberena,Ignorado,Hombre,70,70-74,60 y más,70 - 74,Mayor,Motocicleta,Honda,Azul,2017,2010-2019,Atropello,Lesionado,No internado
4585,2022,28,22,18:00 a 23:59,Noche,Mayo,Sabado,Chimaltenango,Patzún,2,Hombre,26,25-29,25-29,25 - 29,Mayor,Automóvil,Toyota,Blanco,1992,1990-1999,Atropello,Lesionado,Internado
4586,2022,28,22,18:00 a 23:59,Noche,Mayo,Sabado,Chimaltenango,Chimaltenango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Fallecido,No internado
4587,2022,29,19,18:00 a 23:59,Noche,Mayo,Domingo,Guatemala,Guatemala,25,Hombre,35,35-39,35-39,35 - 39,Mayor,Camioneta,Ignorado,Gris,Ignorado,Ignorado,Atropello,Lesionado,Internado
4588,2022,29,7,06:00 a 11:59,Mañana,Mayo,Domingo,Guatemala,Guatemala,6,Hombre,58,55-59,55-59,55 - 59,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Atropello,Fallecido,No internado
4589,2022,29,21,18:00 a 23:59,Noche,Mayo,Domingo,Guatemala,Guatemala,12,Hombre,45,45-49,45-49,45 - 49,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Lesionado,Internado
4590,2022,29,23,18:00 a 23:59,Noche,Mayo,Domingo,Guatemala,Guatemala,12,Hombre,49,45-49,45-49,45 - 49,Mayor,Automóvil,Suzuki,Gris,2020,2020-2029,Atropello,Lesionado,Internado
4591,2022,29,0,00:00 a 05:59,Mañana,Mayo,Domingo,Jalapa,Jalapa,7,Hombre,28,25-29,25-29,25 - 29,Mayor,Pick up,Ignorado,Blanco,Ignorado,Ignorado,Atropello,Lesionado,Internado
4592,2022,29,19,18:00 a 23:59,Noche,Mayo,Domingo,Chiquimula,Quezaltepeque,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Lesionado,Internado
4593,2022,29,11,06:00 a 11:59,Mañana,Mayo,Domingo,Chimaltenango,Santa Cruz Balanyá,Ignorado,Hombre,69,65-69,60 y más,65 - 69,Mayor,Camión,Internacional,Blanco,1998,1990-1999,Atropello,Lesionado,Internado
4594,2022,30,19,18:00 a 23:59,Noche,Mayo,Lunes,Jalapa,San Luis Jilotepeque,Ignorado,Mujer,46,45-49,45-49,45 - 49,Mayor,Motocicleta,Suzuki,Negro,2016,2010-2019,Atropello,Lesionado,Internado
4595,2022,30,8,06:00 a 11:59,Mañana,Mayo,Lunes,Sololá,Panajachel,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Fallecido,No internado
4596,2022,31,23,18:00 a 23:59,Noche,Mayo,Martes,Guatemala,Guatemala,1,Hombre,41,40-44,40-44,40 - 44,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Lesionado,Internado
4597,2022,31,15,12:00 a 17:59,Tarde,Mayo,Martes,Guatemala,Guatemala,24,Mujer,33,30-34,30-34,30 - 34,Mayor,Motocicleta,Yumbo dakar,Negro,2017,2010-2019,Atropello,Lesionado,Internado
4598,2022,31,13,12:00 a 17:59,Tarde,Mayo,Martes,Guatemala,Guatemala,18,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,Fallecido,Internado
4599,2022,31,11,06:00 a 11:59,Mañana,Mayo,Martes,Guatemala,Mixco,11,Hombre,10,Menor de 15,Menor de 15,10 - 14,Menor,Pick up,Toyota,Blanco,Ignorado,Ignorado,Atropello,Lesionado,Internado
4600,2022,1,19,18:00 a 23:59,Noche,Junio,Miercoles,Guatemala,Guatemala,9,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4601,2022,1,12,12:00 a 17:59,Tarde,Junio,Miercoles,Guatemala,Guatemala,5,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Suzuki,Azul,2022,2020-2029,Colisión,Lesionado,Internado
4602,2022,1,9,06:00 a 11:59,Mañana,Junio,Miercoles,Guatemala,Guatemala,7,Mujer,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Suzuki,Gris,2018,2010-2019,Colisión,Lesionado,Internado
4603,2022,1,17,12:00 a 17:59,Tarde,Junio,Miercoles,Guatemala,Guatemala,12,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Freedom,Negro,2022,2020-2029,Colisión,Lesionado,Internado
4604,2022,1,17,12:00 a 17:59,Tarde,Junio,Miercoles,Guatemala,Guatemala,12,Hombre,43,40-44,40-44,40 - 44,Mayor,Motocicleta,Freedom,Negro,2022,2020-2029,Colisión,Lesionado,Internado
4605,2022,1,18,18:00 a 23:59,Noche,Junio,Miercoles,Guatemala,Guatemala,12,Hombre,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Asia Hero,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4606,2022,1,6,06:00 a 11:59,Mañana,Junio,Miercoles,Guatemala,Amatitlán,Ignorado,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,Fallecido,No internado
4607,2022,1,16,12:00 a 17:59,Tarde,Junio,Miercoles,Guatemala,Villa Nueva,6,Hombre,31,30-34,30-34,30 - 34,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,Lesionado,No internado
4608,2022,1,18,18:00 a 23:59,Noche,Junio,Miercoles,Guatemala,Villa Nueva,6,Hombre,71,70-74,60 y más,70 - 74,Mayor,Panel,Ignorado,Blanco,Ignorado,Ignorado,Colisión,Lesionado,Internado
4609,2022,1,20,18:00 a 23:59,Noche,Junio,Miercoles,Guatemala,Villa Canales,Ignorado,Mujer,26,25-29,25-29,25 - 29,Mayor,Camioneta,Suzuki,Azul,Ignorado,Ignorado,Colisión,Lesionado,Internado
4610,2022,1,13,12:00 a 17:59,Tarde,Junio,Miercoles,Guatemala,Villa Canales,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4611,2022,1,10,06:00 a 11:59,Mañana,Junio,Miercoles,Guatemala,Mixco,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Italika,Verde,2020,2020-2029,Colisión,Lesionado,Internado
4612,2022,1,7,06:00 a 11:59,Mañana,Junio,Miercoles,Guatemala,Villa Nueva,6,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4613,2022,1,0,00:00 a 05:59,Mañana,Junio,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,40,40-44,40-44,40 - 44,Mayor,Motocicleta,Hero Hunk,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4614,2022,1,0,00:00 a 05:59,Mañana,Junio,Miercoles,Escuintla,Escuintla,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Motocicleta,Genesis,Azul,Ignorado,Ignorado,Colisión,Lesionado,Internado
4615,2022,1,8,06:00 a 11:59,Mañana,Junio,Miercoles,Santa Rosa,Barberena,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4616,2022,1,8,06:00 a 11:59,Mañana,Junio,Miercoles,Santa Rosa,Barberena,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4617,2022,1,18,18:00 a 23:59,Noche,Junio,Miercoles,Retalhuleu,Retalhuleu,Ignorado,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Ignorado,2019,2010-2019,Derrape,Lesionado,Internado
4618,2022,1,18,18:00 a 23:59,Noche,Junio,Miercoles,Retalhuleu,Retalhuleu,Ignorado,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Ignorado,2019,2010-2019,Derrape,Lesionado,Internado
4619,2022,1,20,18:00 a 23:59,Noche,Junio,Miercoles,Baja Verapaz,Salamá,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4620,2022,1,20,18:00 a 23:59,Noche,Junio,Miercoles,Baja Verapaz,Salamá,Ignorado,Hombre,16,15-19,15-19,15 - 19,Menor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4621,2022,1,0,00:00 a 05:59,Mañana,Junio,Miercoles,Petén,Melchor de Mencos,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Vuelco,Lesionado,Internado
4622,2022,1,0,00:00 a 05:59,Mañana,Junio,Miercoles,Petén,Melchor de Mencos,Ignorado,Hombre,28,25-29,25-29,25 - 29,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Vuelco,Lesionado,Internado
4623,2022,1,0,00:00 a 05:59,Mañana,Junio,Miercoles,Petén,Melchor de Mencos,Ignorado,Mujer,26,25-29,25-29,25 - 29,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Vuelco,Lesionado,Internado
4624,2022,1,14,12:00 a 17:59,Tarde,Junio,Miercoles,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Choque,Lesionado,Internado
4625,2022,2,19,18:00 a 23:59,Noche,Junio,Jueves,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,53,50-54,50-54,50 - 54,Mayor,Panel,Mercedes Benz,Blanco,1998,1990-1999,Choque,Lesionado,Internado
4626,2022,2,19,18:00 a 23:59,Noche,Junio,Jueves,Guatemala,Santa Catarina Pinula,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Panel,Mercedes Benz,Blanco,1998,1990-1999,Choque,Lesionado,Internado
4627,2022,2,17,12:00 a 17:59,Tarde,Junio,Jueves,Guatemala,Guatemala,5,Hombre,35,35-39,35-39,35 - 39,Mayor,Motocicleta,Yamaha,Ignorado,2020,2020-2029,Colisión,Lesionado,Internado
4628,2022,2,1,00:00 a 05:59,Mañana,Junio,Jueves,Guatemala,Villa Nueva,4,Hombre,20,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Derrape,Lesionado,Internado
4629,2022,2,10,06:00 a 11:59,Mañana,Junio,Jueves,Guatemala,Petapa,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Vuelco,Fallecido,No internado
4630,2022,2,19,18:00 a 23:59,Noche,Junio,Jueves,Guatemala,Mixco,8,Hombre,49,45-49,45-49,45 - 49,Mayor,Motocicleta,Italika,Rojo,2013,2010-2019,Colisión,Lesionado,Internado
4631,2022,2,17,12:00 a 17:59,Tarde,Junio,Jueves,Guatemala,Guatemala,19,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Genesis,Negro,2013,2010-2019,Colisión,Lesionado,Internado
4632,2022,2,17,12:00 a 17:59,Tarde,Junio,Jueves,Guatemala,Guatemala,19,Mujer,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
4633,2022,2,23,18:00 a 23:59,Noche,Junio,Jueves,Chiquimula,Chiquimula,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Chevrolet,Gris,Ignorado,Ignorado,Colisión,Fallecido,No internado
4634,2022,2,14,12:00 a 17:59,Tarde,Junio,Jueves,Zacapa,Huité,Ignorado,Mujer,27,25-29,25-29,25 - 29,Mayor,Motocicleta,TVS Apache,Azul,2022,2020-2029,Derrape,Lesionado,Internado
4635,2022,2,16,12:00 a 17:59,Tarde,Junio,Jueves,Escuintla,Escuintla,Ignorado,Hombre,21,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Rojo,2015,2010-2019,Colisión,Lesionado,Internado
4636,2022,2,16,12:00 a 17:59,Tarde,Junio,Jueves,Escuintla,Escuintla,Ignorado,Mujer,16,15-19,15-19,15 - 19,Menor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
4637,2022,2,23,18:00 a 23:59,Noche,Junio,Jueves,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Bajaj,Ignorado,Ignorado,Ignorado,Derrape,Fallecido,No internado
4638,2022,2,23,18:00 a 23:59,Noche,Junio,Jueves,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Bajaj,Ignorado,Ignorado,Ignorado,Derrape,Lesionado,Internado
4639,2022,2,6,06:00 a 11:59,Mañana,Junio,Jueves,Baja Verapaz,San Miguel Chicaj,Ignorado,Hombre,31,30-34,30-34,30 - 34,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Derrape,Fallecido,No internado
4640,2022,2,17,12:00 a 17:59,Tarde,Junio,Jueves,El Progreso,Guastatoya,Ignorado,Mujer,29,25-29,25-29,25 - 29,Mayor,Motocicleta,Movesa,Negro,Ignorado,Ignorado,Derrape,Lesionado,Internado
4641,2022,2,17,12:00 a 17:59,Tarde,Junio,Jueves,El Progreso,Guastatoya,Ignorado,Hombre,32,30-34,30-34,30 - 34,Mayor,Motocicleta,Movesa,Negro,Ignorado,Ignorado,Derrape,Fallecido,No internado
4642,2022,2,18,18:00 a 23:59,Noche,Junio,Jueves,Sacatepéquez,San Miguel Dueñas,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,TVS Apache,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4643,2022,3,0,00:00 a 05:59,Mañana,Junio,Viernes,Guatemala,Petapa,Ignorado,Hombre,24,20-24,20-24,20 - 24,Mayor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4644,2022,3,0,00:00 a 05:59,Mañana,Junio,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,26,25-29,25-29,25 - 29,Mayor,Automóvil,Ignorado,Beige,Ignorado,Ignorado,Colisión,Lesionado,Internado
4645,2022,3,3,00:00 a 05:59,Mañana,Junio,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Toyota,Negro,1974,1970-1979,Colisión,Lesionado,Internado
4646,2022,3,3,00:00 a 05:59,Mañana,Junio,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Toyota,Negro,1974,1970-1979,Colisión,Lesionado,Internado
4647,2022,3,3,00:00 a 05:59,Mañana,Junio,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Toyota,Negro,1974,1970-1979,Colisión,Lesionado,Internado
4648,2022,3,21,18:00 a 23:59,Noche,Junio,Viernes,Guatemala,Villa Nueva,3,Hombre,37,35-39,35-39,35 - 39,Mayor,Motocicleta,Asia Hero,Azul,Ignorado,Ignorado,Derrape,Fallecido,No internado
4649,2022,3,18,18:00 a 23:59,Noche,Junio,Viernes,Guatemala,Mixco,4,Hombre,27,25-29,25-29,25 - 29,Mayor,Automóvil,Toyota,Negro,2005,2000-2009,Embarrancó,Lesionado,Internado
4650,2022,3,19,18:00 a 23:59,Noche,Junio,Viernes,Jutiapa,Quesada,Ignorado,Hombre,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Derrape,Fallecido,Internado
4651,2022,3,23,18:00 a 23:59,Noche,Junio,Viernes,Escuintla,San José,Ignorado,Hombre,17,15-19,15-19,15 - 19,Menor,Motocicleta,Ignorado,Negro,Ignorado,Ignorado,Derrape,Fallecido,No internado
4652,2022,3,19,18:00 a 23:59,Noche,Junio,Viernes,Escuintla,Siquinalá,Ignorado,Hombre,27,25-29,25-29,25 - 29,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Derrape,Lesionado,Internado
4653,2022,3,18,18:00 a 23:59,Noche,Junio,Viernes,Escuintla,Tiquisate,Ignorado,Mujer,30,30-34,30-34,30 - 34,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4654,2022,3,11,06:00 a 11:59,Mañana,Junio,Viernes,Sacatepéquez,Ciudad Vieja,6,Hombre,62,60-64,60 y más,60 - 64,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4655,2022,3,11,06:00 a 11:59,Mañana,Junio,Viernes,Sacatepéquez,Ciudad Vieja,6,Mujer,60,60-64,60 y más,60 - 64,Mayor,Motocicleta,Yamaha,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4656,2022,3,23,18:00 a 23:59,Noche,Junio,Viernes,Sacatepéquez,Jocotenango,2,Hombre,26,25-29,25-29,25 - 29,Mayor,Motocicleta,Italika,Rojo,2021,2020-2029,Colisión,Lesionado,Internado
4657,2022,3,22,18:00 a 23:59,Noche,Junio,Viernes,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,46,45-49,45-49,45 - 49,Mayor,Pick up,Mazda,Gris,Ignorado,Ignorado,Vuelco,Lesionado,Internado
4658,2022,4,6,06:00 a 11:59,Mañana,Junio,Sabado,Guatemala,Guatemala,1,Hombre,22,20-24,20-24,20 - 24,Mayor,Motocicleta,Serpento,Negro,2022,2020-2029,Derrape,Lesionado,Internado
4659,2022,4,2,00:00 a 05:59,Mañana,Junio,Sabado,Guatemala,Guatemala,11,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Kia,Blanco,2022,2020-2029,Colisión,Fallecido,No internado
4660,2022,4,21,18:00 a 23:59,Noche,Junio,Sabado,Guatemala,Guatemala,1,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Italika,Azul,Ignorado,Ignorado,Derrape,Lesionado,Internado
4661,2022,4,2,00:00 a 05:59,Mañana,Junio,Sabado,Guatemala,Guatemala,11,Hombre,30,30-34,30-34,30 - 34,Mayor,Automóvil,Mitsubishi,Gris,2008,2000-2009,Choque,Fallecido,No internado
4662,2022,4,2,00:00 a 05:59,Mañana,Junio,Sabado,Guatemala,Guatemala,11,Hombre,30,30-34,30-34,30 - 34,Mayor,Automóvil,Mitsubishi,Gris,2008,2000-2009,Choque,Fallecido,No internado
4663,2022,4,2,00:00 a 05:59,Mañana,Junio,Sabado,Guatemala,Guatemala,11,Hombre,21,20-24,20-24,20 - 24,Mayor,Automóvil,Mitsubishi,Gris,2008,2000-2009,Choque,Lesionado,Internado
4664,2022,4,2,00:00 a 05:59,Mañana,Junio,Sabado,Guatemala,Guatemala,11,Hombre,35,35-39,35-39,35 - 39,Mayor,Automóvil,Mitsubishi,Gris,2008,2000-2009,Choque,Lesionado,Internado
4665,2022,4,2,00:00 a 05:59,Mañana,Junio,Sabado,Guatemala,Guatemala,11,Mujer,20,20-24,20-24,20 - 24,Mayor,Automóvil,Mitsubishi,Gris,2008,2000-2009,Choque,Lesionado,Internado
4666,2022,4,20,18:00 a 23:59,Noche,Junio,Sabado,Guatemala,Amatitlán,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,No internado
4667,2022,4,22,18:00 a 23:59,Noche,Junio,Sabado,Guatemala,Villa Nueva,Ignorado,Mujer,40,40-44,40-44,40 - 44,Mayor,Camioneta,Ignorado,Gris,Ignorado,Ignorado,Colisión,Lesionado,Internado
4668,2022,4,11,06:00 a 11:59,Mañana,Junio,Sabado,Guatemala,Mixco,4,Mujer,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Serpento,Rojo,2021,2020-2029,Choque,Lesionado,Internado
4669,2022,4,23,18:00 a 23:59,Noche,Junio,Sabado,Guatemala,San Juan Sacatepéquez,Ignorado,Hombre,34,30-34,30-34,30 - 34,Mayor,Automóvil,Nissan,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
4670,2022,4,16,12:00 a 17:59,Tarde,Junio,Sabado,Zacapa,Zacapa,Ignorado,Hombre,43,40-44,40-44,40 - 44,Mayor,Motocicleta,Freedom,Negro,Ignorado,Ignorado,Colisión,Lesionado,Internado
4671,2022,4,16,12:00 a 17:59,Tarde,Junio,Sabado,Zacapa,Zacapa,Ignorado,Hombre,16,15-19,15-19,15 - 19,Menor,Motocicleta,Freedom,Rojo,Ignorado,Ignorado,Colisión,Lesionado,Internado
4672,2022,4,13,12:00 a 17:59,Tarde,Junio,Sabado,Escuintla,Tiquisate,Ignorado,Hombre,23,20-24,20-24,20 - 24,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Fallecido,No internado
4673,2022,4,13,12:00 a 17:59,Tarde,Junio,Sabado,Escuintla,Tiquisate,Ignorado,Hombre,40,40-44,40-44,40 - 44,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Colisión,Fallecido,No internado
4674,2022,4,13,12:00 a 17:59,Tarde,Junio,Sabado,Escuintla,Escuintla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Bajaj,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4675,2022,4,14,12:00 a 17:59,Tarde,Junio,Sabado,Escuintla,Escuintla,Ignorado,Hombre,25,25-29,25-29,25 - 29,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Lesionado,Internado
4676,2022,4,18,18:00 a 23:59,Noche,Junio,Sabado,Huehuetenango,San Pedro Necta,Ignorado,Mujer,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Blanco,Ignorado,Ignorado,Colisión,Fallecido,No internado
4677,2022,4,18,18:00 a 23:59,Noche,Junio,Sabado,Baja Verapaz,Salamá,Ignorado,Hombre,82,80 y más,60 y más,80 o más,Mayor,Pick up,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,No internado
4678,2022,4,19,18:00 a 23:59,Noche,Junio,Sabado,Baja Verapaz,Salamá,Ignorado,Hombre,19,15-19,15-19,15 - 19,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,Fallecido,Internado
4679,2022,4,14,12:00 a 17:59,Tarde,Junio,Sabado,Quiché,Santa María Nebaj,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,Fallecido,Internado
